PId,Village/Farm/Marketno,Studysite,Status,Sampletype,Sample1or2,Season,Uniqueid,TBXcount,StatusTBX,ESBLcount,StatusESBL,KPCcount,StatusK,CTXM,NDM1,pH,Conductivity,Temp,GISND,GISNM,GISED,GISEM,GISlat,GISlong
TF060,20,Poultry farm,Low exposure,Human faeces,1,Winter,221111TF060,3200000,Positive,1400,Positive,0,Negative,4082196.84,0,,,,,,,,,
DL061,1,Live bird market,High exposure,Drinking water,1,Winter,31311DL061,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
DL061,1,Live bird market,High exposure,Waste water,1,Winter,31411DL061,440000000,Positive,420000,Positive,0,Negative,13993978.05,0,6.4,1060,26,,,,,,
DL061,1,Live bird market,High exposure,Solid waste,1,Winter,31711DL061,7300000,Positive,3100000,Positive,0,Negative,142206.28,0,,,,,,,,,
DL061,1,Live bird market,High exposure,Poultry pens,1,Winter,31811DL061,7400000,Positive,140000,Positive,0,Negative,335699.39,0,,,,,,,,,
DL061,1,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL061,87000000,Positive,390000,Positive,0,Negative,373881.71,0,,,,,,,,,
DL061,1,Live bird market,High exposure,Human faeces,1,Winter,311011DL061,2100000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL061,1,Live bird market,High exposure,Waste water-2,2,Winter,311311DL061,840000000,Positive,38000000,Positive,0,Negative,23384056.56,0,6.3,460,25.4,,,,,,
DL061,1,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL061,11000000,Positive,120000,Positive,0,Negative,265551.08,0,,,,,,,,,
DL061,1,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL061,9800000,Positive,54000,Positive,0,Negative,0,0,,,,,,,,,
DL061,1,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL061,41000000,Positive,10000,Positive,0,Negative,1231196.23,0,,,,,,,,,
DL061,1,Live bird market,High exposure,Human faeces-2,2,Winter,312021DL061,130000,Positive,800,Positive,0,Negative,19593390.91,219927.69,,,,,,,,,
DL061,1,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL061,290000000,Positive,680000,Positive,0,Negative,11169223.22,0,7.4,85,25,,,,,,
DL062,2,Live bird market,High exposure,Drinking water,1,Winter,31311DL062,52,Positive,3,Positive,0,Negative,0,0,,,,,,,,,
DL062,2,Live bird market,High exposure,Waste water,1,Winter,31411DL062,150000000,Positive,22000000,Positive,0,Negative,32298876.38,3463.09,,,,,,,,,
DL062,2,Live bird market,High exposure,Solid waste,1,Winter,31711DL062,4700000,Positive,46000,Positive,200,Positive,0,0,,,,,,,,,
DL062,2,Live bird market,High exposure,Poultry pens,1,Winter,31811DL062,1900000,Positive,130000,Positive,0,Negative,0,0,,,,,,,,,
DL062,2,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL062,2200000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL062,2,Live bird market,High exposure,Human faeces,1,Winter,311011DL062,400000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL062,2,Live bird market,High exposure,Waste water-2,2,Winter,311311DL062,140000000,Positive,2800000,Positive,0,Negative,557020.06,154811.9,,,,,,,,,
DL062,2,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL062,20000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL062,2,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL062,6100000,Positive,55000,Positive,0,Negative,736004.93,0,,,,,,,,,
DL062,2,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL062,4200000,Positive,140000,Positive,0,Negative,286233.55,0,,,,,,,,,
DL062,2,Live bird market,High exposure,Human faeces-2,2,Winter,312021DL062,300000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL062,2,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL062,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
DL063,3,Live bird market,High exposure,Drinking water,1,Winter,31311DL063,142,Positive,32,Positive,0,Negative,0,0,,,,,,,,,
DL063,3,Live bird market,High exposure,Waste water,1,Winter,31411DL063,85000000,Positive,140000,Positive,0,Negative,6352119.51,0,6.8,1000,31.8,,,,,,
DL063,3,Live bird market,High exposure,Solid waste,1,Winter,31711DL063,110000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL063,3,Live bird market,High exposure,Poultry pens,1,Winter,31811DL063,410000000,Positive,0,Negative,0,Negative,79253413.71,0,,,,,,,,,
DL063,3,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL063,57000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL063,3,Live bird market,High exposure,Human faeces,1,Winter,311011DL063,130000,Positive,3400,Positive,0,Negative,2546613.86,0,,,,,,,,,
DL063,3,Live bird market,High exposure,Waste water-2,2,Winter,311311DL063,35000000,Positive,62000,Positive,0,Negative,128564.34,0,7.2,502,32.2,,,,,,
DL063,3,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL063,18000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL063,3,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL063,400000000,Positive,0,Negative,0,Negative,155258624.9,0,,,,,,,,,
DL063,3,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL063,32000000,Positive,0,Negative,0,Negative,740463.41,0,,,,,,,,,
DL063,3,Live bird market,High exposure,Human faeces-2,2,Winter,312021DL063,5400000,Positive,0,Negative,0,Negative,1676130.1,0,,,,,,,,,
DL063,3,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL063,0,Negative,0,Negative,0,Negative,9929.42,0,7.3,478,30.6,,,,,,
DL064,4,Live bird market,High exposure,Drinking water,1,Winter,31311DL064,432,Negative,2,Positive,0,Negative,0,0,,,,,,,,,
DL064,4,Live bird market,High exposure,Waste water,1,Winter,31411DL064,240000000,Positive,1800000,Positive,0,Negative,6531108.87,0,6.3,857,25.5,,,,,,
DL064,4,Live bird market,High exposure,Solid waste,1,Winter,31711DL064,13000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL064,4,Live bird market,High exposure,Poultry pens,1,Winter,31811DL064,2800000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL064,4,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL064,3600000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL064,4,Live bird market,High exposure,Human faeces,1,Winter,311011DL064,130000000,Positive,0,Negative,0,Negative,16331378.57,0,,,,,,,,,
DL064,4,Live bird market,High exposure,Waste water-2,2,Winter,311311DL064,60000000,Positive,22000000,Positive,13000,Positive,113525353.9,6250757.31,6.9,362,28.2,,,,,,
DL064,4,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL064,480000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL064,4,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL064,6400000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL064,4,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL064,34000000,Positive,0,Negative,0,Negative,110285.71,0,,,,,,,,,
DL064,4,Live bird market,High exposure,Human faeces-2,2,Winter,312021DL064,48000000,Positive,210000,Positive,0,Negative,220783.48,0,,,,,,,,,
DL064,4,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL064,21000000,Positive,580,Positive,0,Negative,170653.07,0,6.9,260,29.2,,,,,,
DL065,5,Live bird market,High exposure,Drinking water,1,Winter,31311DL065,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
DL065,5,Live bird market,High exposure,Waste water,1,Winter,31411DL065,0,Negative,0,Negative,0,Negative,141728.62,0,6.9,237,28.8,,,,,,
DL065,5,Live bird market,High exposure,Solid waste,1,Winter,31711DL065,26000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL065,5,Live bird market,High exposure,Poultry pens,1,Winter,31811DL065,16000000,Positive,0,Negative,0,Negative,321822.6,0,,,,,,,,,
DL065,5,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL065,65000000,Positive,0,Negative,0,Negative,340089.32,0,,,,,,,,,
DL065,5,Live bird market,High exposure,Human faeces,1,Winter,311011DL065,12000000,Positive,1900000,Positive,0,Negative,4741419.79,10351.96,,,,,,,,,
DL065,5,Live bird market,High exposure,Waste water-2,2,Winter,311311DL065,200000000,Positive,7000000,Positive,0,Negative,39184976.05,12362.93,7,1741,28.2,,,,,,
DL065,5,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL065,5900000,Positive,0,Negative,0,Negative,4286970.67,0,,,,,,,,,
DL065,5,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL065,33000000,Positive,0,Negative,0,Negative,21548690.51,0,,,,,,,,,
DL065,5,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL065,13000000,Positive,0,Negative,0,Negative,13088322.47,0,,,,,,,,,
DL065,5,Live bird market,High exposure,Human faeces-2,2,Winter,312021DL065,13000,Positive,0,Negative,0,Negative,978604.89,0,,,,,,,,,
DL065,5,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL065,0,Negative,0,Negative,0,Negative,8794.67,0,7.1,1092,28.5,,,,,,
DL066,6,Live bird market,High exposure,Drinking water,1,Winter,31311DL066,60,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL066,6,Live bird market,High exposure,Waste water,1,Winter,31411DL066,44000,Positive,12000,Positive,0,Negative,32488.92,0,6.3,386,25,,,,,,
DL066,6,Live bird market,High exposure,Solid waste,1,Winter,31711DL066,340000,Positive,200,Positive,0,Negative,0,0,,,,,,,,,
DL066,6,Live bird market,High exposure,Poultry pens,1,Winter,31811DL066,11000000,Positive,58000,Positive,0,Negative,0,0,,,,,,,,,
DL066,6,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL066,280000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL066,6,Live bird market,High exposure,Human faeces,1,Winter,311011DL066,29000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL066,6,Live bird market,High exposure,Waste water-2,2,Winter,311311DL066,300000,Positive,130000,Positive,0,Negative,275585.08,0,,,,,,,,,
DL066,6,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL066,760000,Positive,11000,Positive,0,Negative,1532376.72,381568.61,,,,,,,,,
DL066,6,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL066,5000000,Positive,130000,Positive,0,Negative,32475.58,0,,,,,,,,,
DL066,6,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL066,3900000,Positive,42000,Positive,0,Negative,116283.23,0,,,,,,,,,
DL066,6,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL066,480000,Positive,31000,Positive,0,Negative,70710.74,0,7.1,633,29,,,,,,
DL067,7,Live bird market,High exposure,Drinking water,1,Winter,31311DL067,152,Positive,36,Positive,0,Negative,0,0,,,,,,,,,
DL067,7,Live bird market,High exposure,Waste water,1,Winter,31411DL067,640000000,Positive,450000000,Positive,0,Negative,199097930,0,6,2530,,,,,,,
DL067,7,Live bird market,High exposure,Solid waste,1,Winter,31711DL067,370000,Positive,27000,Positive,0,Negative,0,0,,,,,,,,,
DL067,7,Live bird market,High exposure,Poultry pens,1,Winter,31811DL067,14000000,Positive,9000000,Positive,0,Negative,10004982.93,0,,,,,,,,,
DL067,7,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL067,140000000,Positive,170000,Positive,0,Negative,817217.03,0,,,,,,,,,
DL067,7,Live bird market,High exposure,Human faeces,1,Winter,311011DL067,31000000,Positive,66000,Positive,0,Negative,849284.72,0,,,,,,,,,
DL067,7,Live bird market,High exposure,Waste water-2,2,Winter,311311DL067,44000000,Positive,180000,Positive,0,Negative,749684.57,2083.99,6.5,569,,,,,,,
DL067,7,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL067,96000,Positive,6400,Positive,0,Negative,0,303656.51,,,,,,,,,
DL067,7,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL067,6300000,Positive,50000,Positive,0,Negative,1232646.97,0,,,,,,,,,
DL067,7,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL067,130000000,Positive,14000000,Positive,0,Negative,0,0,,,,,,,,,
DL067,7,Live bird market,High exposure,Human faeces-2,2,Winter,312021DL067,1300000,Positive,0,Negative,0,Negative,116604.37,0,,,,,,,,,
DL067,7,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL067,310,Positive,24,Positive,0,Negative,0,0,6,554,,,,,,,
DL068,8,Live bird market,High exposure,Drinking water,1,Winter,31311DL068,6,Positive,4,Positive,0,Negative,0,0,,,,,,,,,
DL068,8,Live bird market,High exposure,Waste water,1,Winter,31411DL068,15000000,Positive,580000,Positive,0,Negative,417726.37,0,6.6,2000,27.2,,,,,,
DL068,8,Live bird market,High exposure,Solid waste,1,Winter,31711DL068,5200000,Positive,9700,Positive,0,Negative,0,34008.73,,,,,,,,,
DL068,8,Live bird market,High exposure,Poultry pens,1,Winter,31811DL068,6400000,Positive,110000,Positive,0,Negative,398946.12,0,,,,,,,,,
DL068,8,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL068,39000000,Positive,12000,Positive,0,Negative,0,0,,,,,,,,,
DL068,8,Live bird market,High exposure,Human faeces,1,Winter,311011DL068,400000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL068,8,Live bird market,High exposure,Waste water-2,2,Winter,311311DL068,180000000,Positive,290000,Positive,480,Positive,1248475.42,0,6.8,534,30,,,,,,
DL068,8,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL068,5800000,Positive,14000,Positive,0,Negative,0,0,,,,,,,,,
DL068,8,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL068,10000000,Positive,47000,Positive,0,Negative,208101.83,0,,,,,,,,,
DL068,8,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL068,13000000,Positive,13000,Positive,0,Negative,0,0,,,,,,,,,
DL068,8,Live bird market,High exposure,Human faeces-2,2,Winter,312021DL068,130000000,Positive,0,Negative,0,Negative,1018579.78,0,,,,,,,,,
DL068,8,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL068,43000,Positive,70,Positive,0,Negative,0,0,7.6,131,26.7,,,,,,
DL069,9,Live bird market,High exposure,Drinking water,1,Winter,31311DL069,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
DL069,9,Live bird market,High exposure,Waste water,1,Winter,31411DL069,19000000,Positive,550000,Positive,0,Negative,1356522.67,0,,,,,,,,,
DL069,9,Live bird market,High exposure,Solid waste,1,Winter,31711DL069,400000000,Positive,6300,Positive,3400,Positive,40869180.4,0,,,,,,,,,
DL069,9,Live bird market,High exposure,Poultry pens,1,Winter,31811DL069,11000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL069,9,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL069,290000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL069,9,Live bird market,High exposure,Human faeces,1,Winter,311011DL069,110000,Positive,1600,Positive,0,Negative,157025.69,0,,,,,,,,,
DL069,9,Live bird market,High exposure,Waste water-2,2,Winter,311311DL069,13000000,Positive,170000,Positive,2000,Positive,1334318.47,0,,,,,,,,,
DL069,9,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL069,440000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL069,9,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL069,4400000,Positive,0,Negative,0,Negative,521886.83,0,,,,,,,,,
DL069,9,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL069,980000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL069,9,Live bird market,High exposure,Human faeces-2,2,Winter,312021DL069,1000000,Positive,0,Negative,0,Negative,813953.28,0,,,,,,,,,
DL069,9,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL069,320,Positive,9,Positive,0,Negative,0,0,,,,,,,,,
DL070,10,Live bird market,High exposure,Drinking water,1,Winter,31311DL070,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
DL070,10,Live bird market,High exposure,Waste water,1,Winter,31411DL070,230000000,Positive,12000000,Positive,0,Negative,13694043.78,0,6.8,1840,28.3,,,,,,
DL070,10,Live bird market,High exposure,Solid waste,1,Winter,31711DL070,40000,Positive,2800,Positive,0,Negative,83164.58,0,,,,,,,,,
DL070,10,Live bird market,High exposure,Poultry pens,1,Winter,31811DL070,7800000,Positive,38000,Positive,0,Negative,487400.12,0,,,,,,,,,
DL070,10,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL070,60000000,Positive,2100000,Positive,0,Negative,104632.31,0,,,,,,,,,
DL070,10,Live bird market,High exposure,Human faeces,1,Winter,311011DL070,22000000,Positive,6000000,Positive,0,Negative,16233586.05,0,,,,,,,,,
DL070,10,Live bird market,High exposure,Waste water-2,2,Winter,311311DL070,78000,Positive,0,Negative,0,Negative,0,311588.49,7,2500,36.4,,,,,,
DL070,10,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL070,270000,Positive,4500,Positive,0,Negative,0,0,,,,,,,,,
DL070,10,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL070,13000000,Positive,46000,Positive,0,Negative,145676.26,0,,,,,,,,,
DL070,10,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL070,110000000,Positive,7200,Positive,0,Negative,811237.04,0,,,,,,,,,
DL070,10,Live bird market,High exposure,Human faeces-2,2,Winter,312021DL070,75000000,Positive,15000000,Positive,0,Negative,21619675.78,0,,,,,,,,,
DL070,10,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL070,120000,Positive,120,Positive,0,Negative,0,0,7.5,1149,28.5,,,,,,
DL071,11,Live bird market,Low exposure,Human faeces,1,Winter,321111DL071,600000,Positive,82000,Positive,0,Negative,17538188.27,0,,,,,,,,,
DL071,11,Live bird market,Low exposure,Human faeces-2,2,Winter,322221DL071,100000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL072,12,Live bird market,Low exposure,Human faeces,1,Winter,321111DL072,150000000,Positive,38000,Positive,0,Negative,0,0,,,,,,,,,
DL072,12,Live bird market,Low exposure,Human faeces-2,2,Winter,322221DL072,14000000,Positive,5300,Positive,0,Negative,735349.67,0,,,,,,,,,
DL073,13,Live bird market,Low exposure,Human faeces,1,Winter,321111DL073,79000000,Positive,0,Negative,0,Negative,919889.66,0,,,,,,,,,
DL073,13,Live bird market,Low exposure,Human faeces-2,2,Winter,322221DL073,6600000,Positive,1000,Positive,0,Negative,970471.78,0,,,,,,,,,
DL074,14,Live bird market,Low exposure,Human faeces,1,Winter,321111DL074,2400000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL074,14,Live bird market,Low exposure,Human faeces-2,2,Winter,322221DL074,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
DL075,15,Live bird market,Low exposure,Human faeces,1,Winter,321111DL075,4200000,Positive,23000,Positive,0,Negative,8990939.18,1298193.05,,,,,,,,,
DL075,15,Live bird market,Low exposure,Human faeces-2,2,Winter,322221DL075,4200000,Positive,67000,Positive,0,Negative,55540719.77,4816865.69,,,,,,,,,
DL076,16,Live bird market,Low exposure,Human faeces,1,Winter,321111DL076,4700000,Positive,9200,Positive,0,Negative,6778165.72,0,,,,,,,,,
DL076,16,Live bird market,Low exposure,Human faeces-2,2,Winter,322221DL076,490000000,Positive,3200000,Positive,0,Negative,211800102.2,0,,,,,,,,,
DL077,17,Live bird market,Low exposure,Human faeces,1,Winter,321111DL077,13000000,Positive,2000,Positive,0,Negative,0,0,,,,,,,,,
DL077,17,Live bird market,Low exposure,Human faeces-2,2,Winter,322221DL077,10000000,Positive,2000000,Positive,0,Negative,602458.44,0,,,,,,,,,
DL078,18,Live bird market,Low exposure,Human faeces,1,Winter,321111DL078,600000,Positive,0,Negative,0,Negative,942600.28,0,,,,,,,,,
DL078,18,Live bird market,Low exposure,Human faeces-2,2,Winter,322221DL078,940000000,Positive,0,Negative,0,Negative,15590303.56,734451.26,,,,,,,,,
DL079,19,Live bird market,Low exposure,Human faeces,1,Winter,321111DL079,83000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL080,20,Live bird market,Low exposure,Human faeces,1,Winter,321111DL080,12000000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL080,20,Live bird market,Low exposure,Human faeces-2,2,Winter,322221DL080,1500000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL081,1,Live bird market,High exposure,Drinking water,1,Winter,31311DL081,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
DL081,1,Live bird market,High exposure,Waste water,1,Winter,31411DL081,1600000,Positive,1000,Positive,0,Negative,0,2923.51,6.8,1600,31.2,,,,,,
DL081,1,Live bird market,High exposure,Solid waste,1,Winter,31711DL081,4700000,Positive,11000,Positive,0,Negative,389255.34,0,,,,,,,,,
DL081,1,Live bird market,High exposure,Poultry pens,1,Winter,31811DL081,4000000,Positive,40000,Positive,0,Negative,190908.73,0,,,,,,,,,
DL081,1,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL081,120000000,Positive,3100,Positive,0,Negative,0,0,,,,,,,,,
DL081,1,Live bird market,High exposure,Human faeces,1,Winter,311011DL081,9700000,Positive,10000,Positive,0,Negative,24484266.35,0,,,,,,,,,
DL081,1,Live bird market,High exposure,Waste water-2,2,Winter,311311DL081,1400000,Positive,980000,Positive,0,Negative,3551181.6,0,7.1,2351,27.3,,,,,,
DL081,1,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL081,270000,Positive,500,Positive,0,Negative,0,286043.57,,,,,,,,,
DL081,1,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL081,4100000,Positive,34000,Positive,0,Negative,0,0,,,,,,,,,
DL081,1,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL081,1400000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL081,1,Live bird market,High exposure,Human faeces-2,2,Winter,312021DL081,1800,Positive,0,Negative,0,Negative,8340411.8,0,,,,,,,,,
DL081,1,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL081,340000,Positive,540,Positive,0,Negative,0,0,7.2,337,26.2,,,,,,
DL082,2,Live bird market,High exposure,Drinking water,1,Winter,31311DL082,21,Positive,4,Positive,0,Negative,0,0,,,,,,,,,
DL082,2,Live bird market,High exposure,Waste water,1,Winter,31411DL082,1800000000,Positive,24000000,Positive,0,Negative,213831746.3,29213.3,6.8,385,26.1,,,,,,
DL082,2,Live bird market,High exposure,Solid waste,1,Winter,31711DL082,11000,Positive,1100,Positive,0,Negative,0,3390.25,,,,,,,,,
DL082,2,Live bird market,High exposure,Poultry pens,1,Winter,31811DL082,4800000,Positive,180000,Positive,0,Negative,13103078.38,0,,,,,,,,,
DL082,2,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL082,10000000,Positive,13000,Positive,0,Negative,117149.46,0,,,,,,,,,
DL082,2,Live bird market,High exposure,Human faeces,1,Winter,311011DL082,2100,Positive,0,Negative,0,Negative,240715.01,0,,,,,,,,,
DL082,2,Live bird market,High exposure,Waste water-2,2,Winter,311311DL082,70000000,Positive,390000,Positive,0,Negative,4284979.93,489172.44,7.3,3938,26.8,,,,,,
DL082,2,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL082,810000,Positive,900,Positive,0,Negative,96061.54,2590.32,,,,,,,,,
DL082,2,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL082,1000000,Positive,6100,Positive,0,Negative,525628.46,0,,,,,,,,,
DL082,2,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL082,2300000,Positive,13000,Positive,0,Negative,0,0,,,,,,,,,
DL082,2,Live bird market,High exposure,Human faeces-2,2,Winter,312021DL082,130000000,Positive,28000,Positive,0,Negative,221729.2,0,,,,,,,,,
DL082,2,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL082,100000,Positive,270,Positive,0,Negative,0,0,6.9,1284,26,,,,,,
DL083,3,Live bird market,High exposure,Drinking water,1,Winter,31311DL083,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
DL083,3,Live bird market,High exposure,Waste water,1,Winter,31411DL083,52000,Positive,650,Positive,0,Negative,0,0,6.9,229,,,,,,,
DL083,3,Live bird market,High exposure,Solid waste,1,Winter,31711DL083,9300000,Positive,9400,Positive,0,Negative,137805.48,0,,,,,,,,,
DL083,3,Live bird market,High exposure,Poultry pens,1,Winter,31811DL083,9600000,Positive,200,Positive,0,Negative,1497503.11,0,,,,,,,,,
DL083,3,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL083,200000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL083,3,Live bird market,High exposure,Human faeces,1,Winter,311011DL083,1700000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL083,3,Live bird market,High exposure,Waste water-2,2,Winter,311311DL083,330000000,Positive,310000,Positive,0,Negative,19317848.11,0,6.7,1210,,,,,,,
DL083,3,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL083,320000,Positive,13000,Positive,100,Positive,242424.91,2496.84,,,,,,,,,
DL083,3,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL083,7600000,Positive,26000,Positive,0,Negative,55488.93,0,,,,,,,,,
DL083,3,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL083,1500000,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL083,3,Live bird market,High exposure,Human faeces-2,2,Winter,312021DL083,17000,Positive,0,Negative,0,Negative,1728173.94,0,,,,,,,,,
DL083,3,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL083,280000,Positive,1000,Positive,0,Negative,4846.72,0,7,185,30,,,,,,
DL084,4,Live bird market,High exposure,Drinking water,1,Winter,31311DL084,1,Positive,0,Negative,0,Negative,0,0,,,,,,,,,
DL084,4,Live bird market,High exposure,Waste water,1,Winter,31411DL084,18000000,Positive,44000,Positive,0,Negative,552507.74,611734.62,7.3,385,,,,,,,
DL084,4,Live bird market,High exposure,Solid waste,1,Winter,31711DL084,610000000,Positive,760000,Positive,0,Negative,4959391.83,0,,,,,,,,,
DL084,4,Live bird market,High exposure,Poultry pens,1,Winter,31811DL084,100000000,Positive,9000,Positive,0,Negative,515293.45,0,,,,,,,,,
DL084,4,Live bird market,High exposure,Poultry caecal sample,1,Winter,31911DL084,780000,Positive,2600,Positive,0,Negative,1840806.55,0,,,,,,,,,
DL084,4,Live bird market,High exposure,Human faeces,1,Winter,311011DL084,650000000,Positive,0,Negative,0,Negative,18622753.52,0,,,,,,,,,
DL084,4,Live bird market,High exposure,Waste water-2,2,Winter,311311DL084,12000000,Positive,460000,Positive,0,Negative,2702339.41,37186234079,7.3,1618,,,,,,,
DL084,4,Live bird market,High exposure,Solid waste-2,2,Winter,311511DL084,2700000,Positive,15000,Positive,0,Negative,243307.09,0,,,,,,,,,
DL084,4,Live bird market,High exposure,Poultry pens-2,2,Winter,311811DL084,8300000,Positive,9000,Positive,0,Negative,277905.16,0,,,,,,,,,
DL084,4,Live bird market,High exposure,Poultry caecal sample-2,2,Winter,311911DL084,62000000,Positive,0,Negative,0,Negative,340860.34,0,,,,,,,,,
DL084,4,Live bird market,High exposure,Human faeces-2,2,Winter,312021DL084,6100000,Positive,12000,Positive,100,Positive,303496.66,0,,,,,,,,,
DL084,4,Live bird market,High exposure,Poultry drinking water,1,Winter,312311DL084,200000,Positive,1000,Positive,0,Negative,18542.34,2.61E+12,6.9,284,,,,,,,
DL085,5,Live bird market,High exposure,Drinking water,1,Winter,31311DL085,0,Negative,0,Negative,0,Negative,0,0,,,,,,,,,
